,datetime,method,gender,age,total
3856,13-12-2023 19:20:00,EXIT,male,62,-133
3857,13-12-2023 19:25:00,EXIT,male,47,-134
3858,13-12-2023 19:30:00,ENTER,male,79,-133
3859,13-12-2023 19:35:00,ENTER,female,75,-132
3860,13-12-2023 19:40:00,EXIT,male,79,-133
3861,13-12-2023 19:45:00,EXIT,female,54,-134
3862,13-12-2023 19:50:00,EXIT,female,100,-135
3863,13-12-2023 19:55:00,ENTER,female,51,-134
3864,13-12-2023 20:00:00,EXIT,male,93,-135
3865,13-12-2023 20:05:00,ENTER,male,13,-134
3866,13-12-2023 20:10:00,ENTER,male,81,-133
3867,13-12-2023 20:15:00,ENTER,female,35,-132
3868,13-12-2023 20:20:00,EXIT,female,38,-133
3869,13-12-2023 20:25:00,ENTER,male,18,-132
3870,13-12-2023 20:30:00,EXIT,male,36,-133
3871,13-12-2023 20:35:00,EXIT,female,53,-134
3872,13-12-2023 20:40:00,EXIT,female,94,-135
3873,13-12-2023 20:45:00,ENTER,male,100,-134
3874,13-12-2023 20:50:00,ENTER,male,70,-133
3875,13-12-2023 20:55:00,EXIT,male,61,-134
3876,13-12-2023 21:00:00,ENTER,female,19,-133
3877,13-12-2023 21:05:00,ENTER,female,68,-132
3878,13-12-2023 21:10:00,ENTER,male,62,-131
3879,13-12-2023 21:15:00,EXIT,female,16,-132
3880,13-12-2023 21:20:00,ENTER,female,63,-131
3881,13-12-2023 21:25:00,EXIT,female,34,-132
3882,13-12-2023 21:30:00,EXIT,female,27,-133
3883,13-12-2023 21:35:00,ENTER,female,66,-132
3884,13-12-2023 21:40:00,EXIT,male,91,-133
3885,13-12-2023 21:45:00,EXIT,female,11,-134
3886,13-12-2023 21:50:00,ENTER,female,37,-133
3887,13-12-2023 21:55:00,EXIT,male,78,-134
3888,13-12-2023 22:00:00,ENTER,female,38,-133
3889,13-12-2023 22:05:00,EXIT,male,52,-134
3890,13-12-2023 22:10:00,EXIT,female,37,-135
3891,13-12-2023 22:15:00,ENTER,male,48,-134
3892,13-12-2023 22:20:00,ENTER,female,32,-133
3893,13-12-2023 22:25:00,ENTER,female,19,-132
3894,13-12-2023 22:30:00,ENTER,female,57,-131
3895,13-12-2023 22:35:00,EXIT,female,13,-132
3896,13-12-2023 22:40:00,ENTER,male,49,-131
3897,13-12-2023 22:45:00,ENTER,male,46,-130
3898,13-12-2023 22:50:00,ENTER,male,37,-129
3899,13-12-2023 22:55:00,ENTER,male,65,-128
3900,13-12-2023 23:00:00,ENTER,female,62,-127
3901,13-12-2023 23:05:00,ENTER,female,26,-126
3902,13-12-2023 23:10:00,ENTER,female,7,-125
3903,13-12-2023 23:15:00,ENTER,female,87,-124
3904,13-12-2023 23:20:00,EXIT,female,38,-125
3905,13-12-2023 23:25:00,ENTER,female,57,-124
3906,13-12-2023 23:30:00,ENTER,male,61,-123
3907,13-12-2023 23:35:00,EXIT,male,88,-124
3908,13-12-2023 23:40:00,ENTER,male,58,-123
3909,13-12-2023 23:45:00,ENTER,male,69,-122
3910,13-12-2023 23:50:00,EXIT,male,32,-123
3911,13-12-2023 23:55:00,EXIT,female,99,-124
3912,14-12-2023 00:00:00,EXIT,female,89,-125
3913,14-12-2023 00:05:00,EXIT,male,39,-126
3914,14-12-2023 00:10:00,EXIT,female,7,-127
3915,14-12-2023 00:15:00,EXIT,female,16,-128
3916,14-12-2023 00:20:00,EXIT,male,49,-129
3917,14-12-2023 00:25:00,EXIT,female,81,-130
3918,14-12-2023 00:30:00,ENTER,male,90,-129
3919,14-12-2023 00:35:00,EXIT,male,48,-130
3920,14-12-2023 00:40:00,EXIT,male,72,-131
3921,14-12-2023 00:45:00,ENTER,female,64,-130
3922,14-12-2023 00:50:00,ENTER,female,70,-129
3923,14-12-2023 00:55:00,EXIT,female,95,-130
3924,14-12-2023 01:00:00,EXIT,female,86,-131
3925,14-12-2023 01:05:00,EXIT,male,43,-132
3926,14-12-2023 01:10:00,EXIT,female,27,-133
3927,14-12-2023 01:15:00,ENTER,female,54,-132
3928,14-12-2023 01:20:00,ENTER,male,84,-131
3929,14-12-2023 01:25:00,ENTER,female,95,-130
3930,14-12-2023 01:30:00,EXIT,male,30,-131
3931,14-12-2023 01:35:00,EXIT,male,62,-132
3932,14-12-2023 01:40:00,EXIT,female,45,-133
3933,14-12-2023 01:45:00,EXIT,female,66,-134
3934,14-12-2023 01:50:00,EXIT,female,40,-135
3935,14-12-2023 01:55:00,ENTER,male,37,-134
3936,14-12-2023 02:00:00,EXIT,female,42,-135
3937,14-12-2023 02:05:00,EXIT,male,98,-136
3938,14-12-2023 02:10:00,ENTER,male,52,-135
3939,14-12-2023 02:15:00,ENTER,male,97,-134
3940,14-12-2023 02:20:00,ENTER,male,86,-133
3941,14-12-2023 02:25:00,ENTER,male,53,-132
3942,14-12-2023 02:30:00,EXIT,female,88,-133
3943,14-12-2023 02:35:00,ENTER,male,34,-132
3944,14-12-2023 02:40:00,ENTER,male,69,-131
3945,14-12-2023 02:45:00,ENTER,female,89,-130
3946,14-12-2023 02:50:00,ENTER,male,9,-129
3947,14-12-2023 02:55:00,ENTER,male,18,-128
3948,14-12-2023 03:00:00,ENTER,male,70,-127
3949,14-12-2023 03:05:00,ENTER,female,62,-126
3950,14-12-2023 03:10:00,EXIT,female,94,-127
3951,14-12-2023 03:15:00,ENTER,female,71,-126
3952,14-12-2023 03:20:00,EXIT,female,81,-127
3953,14-12-2023 03:25:00,ENTER,female,59,-126
3954,14-12-2023 03:30:00,EXIT,female,80,-127
3955,14-12-2023 03:35:00,ENTER,male,61,-126
3956,14-12-2023 03:40:00,ENTER,male,22,-125
3957,14-12-2023 03:45:00,ENTER,female,48,-124
3958,14-12-2023 03:50:00,EXIT,male,98,-125
3959,14-12-2023 03:55:00,EXIT,female,96,-126
3960,14-12-2023 04:00:00,ENTER,female,63,-125
3961,14-12-2023 04:05:00,ENTER,male,87,-124
3962,14-12-2023 04:10:00,ENTER,male,70,-123
3963,14-12-2023 04:15:00,ENTER,male,29,-122
3964,14-12-2023 04:20:00,ENTER,male,40,-121
3965,14-12-2023 04:25:00,EXIT,female,69,-122
3966,14-12-2023 04:30:00,EXIT,male,90,-123
3967,14-12-2023 04:35:00,EXIT,male,20,-124
3968,14-12-2023 04:40:00,ENTER,female,88,-123
3969,14-12-2023 04:45:00,EXIT,male,56,-124
3970,14-12-2023 04:50:00,ENTER,male,11,-123
3971,14-12-2023 04:55:00,EXIT,female,23,-124
3972,14-12-2023 05:00:00,ENTER,male,90,-123
3973,14-12-2023 05:05:00,ENTER,male,91,-122
3974,14-12-2023 05:10:00,EXIT,female,83,-123
3975,14-12-2023 05:15:00,ENTER,male,84,-122
3976,14-12-2023 05:20:00,EXIT,male,80,-123
3977,14-12-2023 05:25:00,ENTER,female,23,-122
3978,14-12-2023 05:30:00,ENTER,female,55,-121
3979,14-12-2023 05:35:00,EXIT,male,22,-122
3980,14-12-2023 05:40:00,ENTER,male,95,-121
3981,14-12-2023 05:45:00,EXIT,male,54,-122
3982,14-12-2023 05:50:00,EXIT,female,41,-123
3983,14-12-2023 05:55:00,EXIT,male,19,-124
3984,14-12-2023 06:00:00,EXIT,male,73,-125
3985,14-12-2023 06:05:00,ENTER,female,62,-124
3986,14-12-2023 06:10:00,ENTER,female,21,-123
3987,14-12-2023 06:15:00,EXIT,female,84,-124
3988,14-12-2023 06:20:00,EXIT,female,28,-125
3989,14-12-2023 06:25:00,EXIT,male,50,-126
3990,14-12-2023 06:30:00,EXIT,male,42,-127
3991,14-12-2023 06:35:00,EXIT,male,85,-128
3992,14-12-2023 06:40:00,ENTER,male,13,-127
3993,14-12-2023 06:45:00,EXIT,female,68,-128
3994,14-12-2023 06:50:00,ENTER,female,8,-127
3995,14-12-2023 06:55:00,ENTER,male,70,-126
3996,14-12-2023 07:00:00,ENTER,male,75,-125
3997,14-12-2023 07:05:00,EXIT,female,54,-126
3998,14-12-2023 07:10:00,ENTER,male,50,-125
3999,14-12-2023 07:15:00,EXIT,female,59,-126
4000,14-12-2023 07:20:00,EXIT,male,50,-127
4001,14-12-2023 07:25:00,ENTER,female,46,-126
4002,14-12-2023 07:30:00,ENTER,male,31,-125
4003,14-12-2023 07:35:00,ENTER,female,20,-124
4004,14-12-2023 07:40:00,EXIT,female,17,-125
4005,14-12-2023 07:45:00,EXIT,male,88,-126
4006,14-12-2023 07:50:00,EXIT,male,88,-127
4007,14-12-2023 07:55:00,ENTER,female,24,-126
4008,14-12-2023 08:00:00,EXIT,female,69,-127
4009,14-12-2023 08:05:00,EXIT,male,39,-128
4010,14-12-2023 08:10:00,EXIT,male,22,-129
4011,14-12-2023 08:15:00,ENTER,male,19,-128
4012,14-12-2023 08:20:00,EXIT,male,67,-129
4013,14-12-2023 08:25:00,ENTER,female,61,-128
4014,14-12-2023 08:30:00,ENTER,male,39,-127
4015,14-12-2023 08:35:00,ENTER,male,64,-126
4016,14-12-2023 08:40:00,ENTER,female,24,-125
4017,14-12-2023 08:45:00,ENTER,female,12,-124
4018,14-12-2023 08:50:00,EXIT,female,60,-125
4019,14-12-2023 08:55:00,EXIT,male,9,-126
4020,14-12-2023 09:00:00,EXIT,male,43,-127
4021,14-12-2023 09:05:00,EXIT,female,23,-128
4022,14-12-2023 09:10:00,EXIT,female,59,-129
4023,14-12-2023 09:15:00,EXIT,female,90,-130
4024,14-12-2023 09:20:00,ENTER,female,67,-129
4025,14-12-2023 09:25:00,ENTER,female,61,-128
4026,14-12-2023 09:30:00,ENTER,male,96,-127
4027,14-12-2023 09:35:00,EXIT,female,24,-128
4028,14-12-2023 09:40:00,ENTER,female,56,-127
4029,14-12-2023 09:45:00,EXIT,female,72,-128
4030,14-12-2023 09:50:00,ENTER,female,13,-127
4031,14-12-2023 09:55:00,EXIT,male,40,-128
4032,14-12-2023 10:00:00,ENTER,male,57,-127
4033,14-12-2023 10:05:00,ENTER,male,29,-126
4034,14-12-2023 10:10:00,ENTER,female,25,-125
4035,14-12-2023 10:15:00,ENTER,female,64,-124
4036,14-12-2023 10:20:00,EXIT,male,95,-125
4037,14-12-2023 10:25:00,EXIT,female,72,-126
4038,14-12-2023 10:30:00,EXIT,female,39,-127
4039,14-12-2023 10:35:00,ENTER,female,95,-126
4040,14-12-2023 10:40:00,EXIT,female,98,-127
4041,14-12-2023 10:45:00,EXIT,female,67,-128
4042,14-12-2023 10:50:00,ENTER,male,92,-127
4043,14-12-2023 10:55:00,EXIT,male,39,-128
4044,14-12-2023 11:00:00,ENTER,male,69,-127
4045,14-12-2023 11:05:00,EXIT,male,91,-128
4046,14-12-2023 11:10:00,ENTER,female,46,-127
4047,14-12-2023 11:15:00,EXIT,female,55,-128
4048,14-12-2023 11:20:00,EXIT,male,82,-129
4049,14-12-2023 11:25:00,ENTER,female,13,-128
4050,14-12-2023 11:30:00,ENTER,female,14,-127
4051,14-12-2023 11:35:00,EXIT,female,30,-128
4052,14-12-2023 11:40:00,EXIT,male,88,-129
4053,14-12-2023 11:45:00,ENTER,female,30,-128
4054,14-12-2023 11:50:00,ENTER,female,35,-127
4055,14-12-2023 11:55:00,EXIT,female,36,-128
4056,14-12-2023 12:00:00,EXIT,female,77,-129
4057,14-12-2023 12:05:00,ENTER,female,21,-128
4058,14-12-2023 12:10:00,ENTER,male,60,-127
4059,14-12-2023 12:15:00,EXIT,female,95,-128
4060,14-12-2023 12:20:00,EXIT,female,26,-129
4061,14-12-2023 12:25:00,ENTER,male,50,-128
4062,14-12-2023 12:30:00,ENTER,male,33,-127
4063,14-12-2023 12:35:00,EXIT,male,56,-128
4064,14-12-2023 12:40:00,EXIT,male,27,-129
4065,14-12-2023 12:45:00,ENTER,female,52,-128
4066,14-12-2023 12:50:00,ENTER,male,73,-127
4067,14-12-2023 12:55:00,EXIT,male,86,-128
4068,14-12-2023 13:00:00,EXIT,female,44,-129
4069,14-12-2023 13:05:00,ENTER,female,35,-128
4070,14-12-2023 13:10:00,ENTER,male,85,-127
4071,14-12-2023 13:15:00,EXIT,female,8,-128
4072,14-12-2023 13:20:00,ENTER,female,79,-127
4073,14-12-2023 13:25:00,EXIT,female,71,-128
4074,14-12-2023 13:30:00,ENTER,female,99,-127
4075,14-12-2023 13:35:00,EXIT,female,8,-128
4076,14-12-2023 13:40:00,EXIT,female,64,-129
4077,14-12-2023 13:45:00,ENTER,female,70,-128
4078,14-12-2023 13:50:00,EXIT,male,34,-129
4079,14-12-2023 13:55:00,ENTER,female,62,-128
4080,14-12-2023 14:00:00,EXIT,female,31,-129
4081,14-12-2023 14:05:00,ENTER,female,46,-128
4082,14-12-2023 14:10:00,ENTER,male,13,-127
4083,14-12-2023 14:15:00,ENTER,female,62,-126
4084,14-12-2023 14:20:00,ENTER,male,53,-125
4085,14-12-2023 14:25:00,EXIT,female,32,-126
4086,14-12-2023 14:30:00,ENTER,female,92,-125
4087,14-12-2023 14:35:00,EXIT,female,51,-126
4088,14-12-2023 14:40:00,ENTER,male,49,-125
4089,14-12-2023 14:45:00,EXIT,male,54,-126
4090,14-12-2023 14:50:00,EXIT,male,39,-127
4091,14-12-2023 14:55:00,ENTER,male,16,-126
4092,14-12-2023 15:00:00,ENTER,female,46,-125
4093,14-12-2023 15:05:00,EXIT,male,48,-126
4094,14-12-2023 15:10:00,EXIT,female,66,-127
4095,14-12-2023 15:15:00,EXIT,female,53,-128
4096,14-12-2023 15:20:00,EXIT,female,53,-129
4097,14-12-2023 15:25:00,ENTER,female,75,-128
4098,14-12-2023 15:30:00,EXIT,female,99,-129
4099,14-12-2023 15:35:00,ENTER,female,94,-128
4100,14-12-2023 15:40:00,ENTER,female,75,-127
4101,14-12-2023 15:45:00,ENTER,male,61,-126
4102,14-12-2023 15:50:00,ENTER,male,50,-125
4103,14-12-2023 15:55:00,ENTER,female,62,-124
4104,14-12-2023 16:00:00,ENTER,female,7,-123
4105,14-12-2023 16:05:00,ENTER,female,33,-122
4106,14-12-2023 16:10:00,EXIT,female,57,-123
4107,14-12-2023 16:15:00,ENTER,male,44,-122
4108,14-12-2023 16:20:00,ENTER,female,11,-121
4109,14-12-2023 16:25:00,EXIT,male,76,-122
4110,14-12-2023 16:30:00,EXIT,male,79,-123
4111,14-12-2023 16:35:00,ENTER,male,24,-122
4112,14-12-2023 16:40:00,ENTER,male,63,-121
4113,14-12-2023 16:45:00,ENTER,female,73,-120
4114,14-12-2023 16:50:00,EXIT,male,19,-121
4115,14-12-2023 16:55:00,EXIT,female,58,-122
4116,14-12-2023 17:00:00,ENTER,male,18,-121
4117,14-12-2023 17:05:00,ENTER,male,33,-120
4118,14-12-2023 17:10:00,EXIT,male,27,-121
4119,14-12-2023 17:15:00,ENTER,female,36,-120
4120,14-12-2023 17:20:00,ENTER,male,50,-119
4121,14-12-2023 17:25:00,EXIT,female,33,-120
4122,14-12-2023 17:30:00,ENTER,male,79,-119
4123,14-12-2023 17:35:00,ENTER,female,60,-118
4124,14-12-2023 17:40:00,ENTER,female,59,-117
4125,14-12-2023 17:45:00,ENTER,female,21,-116
4126,14-12-2023 17:50:00,EXIT,male,95,-117
4127,14-12-2023 17:55:00,ENTER,male,78,-116
4128,14-12-2023 18:00:00,EXIT,male,76,-117
4129,14-12-2023 18:05:00,EXIT,male,40,-118
4130,14-12-2023 18:10:00,EXIT,male,37,-119
4131,14-12-2023 18:15:00,ENTER,female,61,-118
4132,14-12-2023 18:20:00,ENTER,male,19,-117
4133,14-12-2023 18:25:00,EXIT,male,29,-118
4134,14-12-2023 18:30:00,EXIT,female,67,-119
4135,14-12-2023 18:35:00,ENTER,female,79,-118
4136,14-12-2023 18:40:00,ENTER,female,90,-117
4137,14-12-2023 18:45:00,ENTER,male,29,-116
4138,14-12-2023 18:50:00,EXIT,female,14,-117
4139,14-12-2023 18:55:00,EXIT,female,82,-118
4140,14-12-2023 19:00:00,EXIT,female,42,-119
4141,14-12-2023 19:05:00,EXIT,female,59,-120
4142,14-12-2023 19:10:00,ENTER,male,20,-119
4143,14-12-2023 19:15:00,EXIT,male,45,-120
4144,14-12-2023 19:20:00,EXIT,female,92,-121
4145,14-12-2023 19:25:00,ENTER,male,54,-120
4146,14-12-2023 19:30:00,EXIT,female,85,-121
4147,14-12-2023 19:35:00,ENTER,female,90,-120
4148,14-12-2023 19:40:00,EXIT,male,25,-121
4149,14-12-2023 19:45:00,ENTER,female,98,-120
4150,14-12-2023 19:50:00,EXIT,female,46,-121
4151,14-12-2023 19:55:00,ENTER,female,63,-120
4152,14-12-2023 20:00:00,EXIT,female,30,-121
4153,14-12-2023 20:05:00,EXIT,female,68,-122
4154,14-12-2023 20:10:00,ENTER,male,93,-121
4155,14-12-2023 20:15:00,ENTER,female,89,-120
4156,14-12-2023 20:20:00,ENTER,male,49,-119
4157,14-12-2023 20:25:00,EXIT,female,49,-120
4158,14-12-2023 20:30:00,EXIT,female,15,-121
4159,14-12-2023 20:35:00,EXIT,female,9,-122
4160,14-12-2023 20:40:00,ENTER,male,46,-121
4161,14-12-2023 20:45:00,EXIT,female,80,-122
4162,14-12-2023 20:50:00,EXIT,male,68,-123
4163,14-12-2023 20:55:00,ENTER,female,95,-122
4164,14-12-2023 21:00:00,EXIT,female,21,-123
4165,14-12-2023 21:05:00,ENTER,female,9,-122
4166,14-12-2023 21:10:00,EXIT,female,49,-123
4167,14-12-2023 21:15:00,EXIT,female,57,-124
4168,14-12-2023 21:20:00,ENTER,male,63,-123
4169,14-12-2023 21:25:00,EXIT,male,77,-124
4170,14-12-2023 21:30:00,EXIT,male,13,-125
4171,14-12-2023 21:35:00,EXIT,male,31,-126
4172,14-12-2023 21:40:00,EXIT,male,94,-127
4173,14-12-2023 21:45:00,EXIT,male,83,-128
4174,14-12-2023 21:50:00,ENTER,male,80,-127
4175,14-12-2023 21:55:00,ENTER,female,72,-126
4176,14-12-2023 22:00:00,ENTER,female,68,-125
4177,14-12-2023 22:05:00,ENTER,female,63,-124
4178,14-12-2023 22:10:00,EXIT,female,41,-125
4179,14-12-2023 22:15:00,EXIT,male,84,-126
4180,14-12-2023 22:20:00,EXIT,female,56,-127
4181,14-12-2023 22:25:00,ENTER,female,83,-126
4182,14-12-2023 22:30:00,EXIT,female,90,-127
4183,14-12-2023 22:35:00,ENTER,female,11,-126
4184,14-12-2023 22:40:00,ENTER,female,34,-125
4185,14-12-2023 22:45:00,EXIT,female,49,-126
4186,14-12-2023 22:50:00,ENTER,male,91,-125
4187,14-12-2023 22:55:00,EXIT,male,99,-126
4188,14-12-2023 23:00:00,EXIT,male,33,-127
4189,14-12-2023 23:05:00,EXIT,male,84,-128
4190,14-12-2023 23:10:00,EXIT,male,85,-129
4191,14-12-2023 23:15:00,ENTER,male,81,-128
4192,14-12-2023 23:20:00,EXIT,male,48,-129
4193,14-12-2023 23:25:00,EXIT,male,10,-130
4194,14-12-2023 23:30:00,EXIT,male,94,-131
4195,14-12-2023 23:35:00,ENTER,male,18,-130
4196,14-12-2023 23:40:00,ENTER,male,75,-129
4197,14-12-2023 23:45:00,EXIT,male,58,-130
4198,14-12-2023 23:50:00,EXIT,female,94,-131
4199,14-12-2023 23:55:00,EXIT,male,26,-132
4200,15-12-2023 00:00:00,EXIT,female,55,-133
4201,15-12-2023 00:05:00,ENTER,female,16,-132
4202,15-12-2023 00:10:00,ENTER,female,14,-131
4203,15-12-2023 00:15:00,ENTER,female,57,-130
4204,15-12-2023 00:20:00,ENTER,male,49,-129
4205,15-12-2023 00:25:00,ENTER,male,37,-128
4206,15-12-2023 00:30:00,EXIT,female,96,-129
4207,15-12-2023 00:35:00,ENTER,male,50,-128
4208,15-12-2023 00:40:00,ENTER,female,27,-127
4209,15-12-2023 00:45:00,EXIT,female,23,-128
4210,15-12-2023 00:50:00,ENTER,female,79,-127
4211,15-12-2023 00:55:00,ENTER,female,32,-126
4212,15-12-2023 01:00:00,EXIT,male,77,-127
4213,15-12-2023 01:05:00,EXIT,male,7,-128
4214,15-12-2023 01:10:00,EXIT,female,39,-129
4215,15-12-2023 01:15:00,EXIT,male,42,-130
4216,15-12-2023 01:20:00,ENTER,male,49,-129
4217,15-12-2023 01:25:00,ENTER,male,10,-128
4218,15-12-2023 01:30:00,ENTER,male,12,-127
4219,15-12-2023 01:35:00,ENTER,male,25,-126
4220,15-12-2023 01:40:00,EXIT,male,84,-127
4221,15-12-2023 01:45:00,EXIT,male,41,-128
4222,15-12-2023 01:50:00,ENTER,female,86,-127
4223,15-12-2023 01:55:00,ENTER,female,50,-126
4224,15-12-2023 02:00:00,ENTER,male,48,-125
4225,15-12-2023 02:05:00,EXIT,female,17,-126
4226,15-12-2023 02:10:00,EXIT,male,34,-127
4227,15-12-2023 02:15:00,ENTER,male,39,-126
4228,15-12-2023 02:20:00,ENTER,male,23,-125
4229,15-12-2023 02:25:00,ENTER,female,37,-124
4230,15-12-2023 02:30:00,ENTER,male,48,-123
4231,15-12-2023 02:35:00,EXIT,female,28,-124
4232,15-12-2023 02:40:00,ENTER,female,84,-123
4233,15-12-2023 02:45:00,EXIT,male,27,-124
4234,15-12-2023 02:50:00,ENTER,male,21,-123
4235,15-12-2023 02:55:00,ENTER,female,14,-122
4236,15-12-2023 03:00:00,ENTER,male,49,-121
4237,15-12-2023 03:05:00,EXIT,male,27,-122
4238,15-12-2023 03:10:00,EXIT,female,46,-123
4239,15-12-2023 03:15:00,ENTER,female,24,-122
4240,15-12-2023 03:20:00,ENTER,female,56,-121
4241,15-12-2023 03:25:00,EXIT,male,55,-122
4242,15-12-2023 03:30:00,ENTER,male,80,-121
4243,15-12-2023 03:35:00,EXIT,male,12,-122
4244,15-12-2023 03:40:00,ENTER,male,95,-121
4245,15-12-2023 03:45:00,ENTER,male,14,-120
4246,15-12-2023 03:50:00,ENTER,male,18,-119
4247,15-12-2023 03:55:00,EXIT,female,53,-120
4248,15-12-2023 04:00:00,EXIT,female,21,-121
4249,15-12-2023 04:05:00,EXIT,female,55,-122
4250,15-12-2023 04:10:00,EXIT,female,45,-123
4251,15-12-2023 04:15:00,ENTER,female,11,-122
4252,15-12-2023 04:20:00,EXIT,female,15,-123
4253,15-12-2023 04:25:00,ENTER,male,15,-122
4254,15-12-2023 04:30:00,EXIT,female,8,-123
4255,15-12-2023 04:35:00,EXIT,female,93,-124
4256,15-12-2023 04:40:00,ENTER,female,25,-123
4257,15-12-2023 04:45:00,ENTER,female,15,-122
4258,15-12-2023 04:50:00,EXIT,male,33,-123
4259,15-12-2023 04:55:00,EXIT,male,28,-124
4260,15-12-2023 05:00:00,ENTER,female,79,-123
4261,15-12-2023 05:05:00,ENTER,male,32,-122
4262,15-12-2023 05:10:00,ENTER,female,24,-121
4263,15-12-2023 05:15:00,ENTER,female,17,-120
4264,15-12-2023 05:20:00,EXIT,female,68,-121
4265,15-12-2023 05:25:00,ENTER,female,8,-120
4266,15-12-2023 05:30:00,ENTER,female,36,-119
4267,15-12-2023 05:35:00,ENTER,female,41,-118
4268,15-12-2023 05:40:00,ENTER,male,23,-117
4269,15-12-2023 05:45:00,ENTER,male,94,-116
4270,15-12-2023 05:50:00,EXIT,male,64,-117
4271,15-12-2023 05:55:00,ENTER,male,100,-116
4272,15-12-2023 06:00:00,EXIT,male,47,-117
4273,15-12-2023 06:05:00,EXIT,male,15,-118
4274,15-12-2023 06:10:00,ENTER,male,25,-117
4275,15-12-2023 06:15:00,ENTER,male,21,-116
4276,15-12-2023 06:20:00,EXIT,female,25,-117
4277,15-12-2023 06:25:00,EXIT,female,86,-118
4278,15-12-2023 06:30:00,ENTER,female,17,-117
4279,15-12-2023 06:35:00,EXIT,female,28,-118
4280,15-12-2023 06:40:00,EXIT,female,56,-119
4281,15-12-2023 06:45:00,EXIT,female,92,-120
4282,15-12-2023 06:50:00,ENTER,female,37,-119
4283,15-12-2023 06:55:00,EXIT,female,13,-120
4284,15-12-2023 07:00:00,ENTER,male,69,-119
4285,15-12-2023 07:05:00,EXIT,female,63,-120
4286,15-12-2023 07:10:00,ENTER,female,70,-119
4287,15-12-2023 07:15:00,ENTER,male,45,-118
4288,15-12-2023 07:20:00,ENTER,male,88,-117
4289,15-12-2023 07:25:00,EXIT,female,7,-118
4290,15-12-2023 07:30:00,ENTER,female,76,-117
4291,15-12-2023 07:35:00,ENTER,male,14,-116
4292,15-12-2023 07:40:00,EXIT,female,100,-117
4293,15-12-2023 07:45:00,ENTER,female,73,-116
4294,15-12-2023 07:50:00,ENTER,male,26,-115
4295,15-12-2023 07:55:00,EXIT,male,82,-116
4296,15-12-2023 08:00:00,EXIT,female,84,-117
4297,15-12-2023 08:05:00,EXIT,male,33,-118
4298,15-12-2023 08:10:00,EXIT,female,45,-119
4299,15-12-2023 08:15:00,ENTER,female,37,-118
4300,15-12-2023 08:20:00,EXIT,female,52,-119
4301,15-12-2023 08:25:00,EXIT,male,84,-120
4302,15-12-2023 08:30:00,EXIT,male,89,-121
4303,15-12-2023 08:35:00,EXIT,female,62,-122
4304,15-12-2023 08:40:00,ENTER,female,71,-121
4305,15-12-2023 08:45:00,EXIT,female,15,-122
4306,15-12-2023 08:50:00,ENTER,male,92,-121
4307,15-12-2023 08:55:00,ENTER,female,36,-120
4308,15-12-2023 09:00:00,EXIT,female,15,-121
4309,15-12-2023 09:05:00,ENTER,male,40,-120
4310,15-12-2023 09:10:00,ENTER,female,78,-119
4311,15-12-2023 09:15:00,EXIT,female,84,-120
4312,15-12-2023 09:20:00,EXIT,female,89,-121
4313,15-12-2023 09:25:00,ENTER,female,49,-120
4314,15-12-2023 09:30:00,EXIT,male,16,-121
4315,15-12-2023 09:35:00,EXIT,female,7,-122
4316,15-12-2023 09:40:00,EXIT,male,99,-123
4317,15-12-2023 09:45:00,EXIT,female,83,-124
4318,15-12-2023 09:50:00,ENTER,male,10,-123
4319,15-12-2023 09:55:00,ENTER,male,73,-122
4320,15-12-2023 10:00:00,EXIT,female,45,-123
4321,15-12-2023 10:05:00,ENTER,female,57,-122
4322,15-12-2023 10:10:00,EXIT,male,62,-123
4323,15-12-2023 10:15:00,ENTER,male,52,-122
4324,15-12-2023 10:20:00,ENTER,female,65,-121
4325,15-12-2023 10:25:00,EXIT,male,69,-122
4326,15-12-2023 10:30:00,EXIT,male,32,-123
4327,15-12-2023 10:35:00,EXIT,female,33,-124
4328,15-12-2023 10:40:00,EXIT,male,48,-125
4329,15-12-2023 10:45:00,ENTER,male,30,-124
4330,15-12-2023 10:50:00,EXIT,male,57,-125
4331,15-12-2023 10:55:00,ENTER,male,47,-124
4332,15-12-2023 11:00:00,ENTER,male,56,-123
4333,15-12-2023 11:05:00,EXIT,female,10,-124
4334,15-12-2023 11:10:00,ENTER,female,91,-123
4335,15-12-2023 11:15:00,ENTER,female,18,-122
4336,15-12-2023 11:20:00,ENTER,female,18,-121
4337,15-12-2023 11:25:00,EXIT,female,48,-122
4338,15-12-2023 11:30:00,ENTER,male,14,-121
4339,15-12-2023 11:35:00,ENTER,female,58,-120
4340,15-12-2023 11:40:00,ENTER,female,54,-119
4341,15-12-2023 11:45:00,ENTER,female,87,-118
4342,15-12-2023 11:50:00,ENTER,male,70,-117
4343,15-12-2023 11:55:00,EXIT,female,88,-118
4344,15-12-2023 12:00:00,EXIT,female,98,-119
4345,15-12-2023 12:05:00,ENTER,male,72,-118
4346,15-12-2023 12:10:00,ENTER,female,13,-117
4347,15-12-2023 12:15:00,EXIT,male,61,-118
4348,15-12-2023 12:20:00,EXIT,male,33,-119
4349,15-12-2023 12:25:00,EXIT,male,7,-120
4350,15-12-2023 12:30:00,EXIT,female,93,-121
4351,15-12-2023 12:35:00,EXIT,female,86,-122
4352,15-12-2023 12:40:00,EXIT,female,41,-123
4353,15-12-2023 12:45:00,EXIT,male,38,-124
4354,15-12-2023 12:50:00,EXIT,male,86,-125
